name,address,district,phone,website,services,price_range,rating,review_count,lat,lon,source
Studio Kosmetyczne Anny Ziemieckiej,"ul. Chmielna 21, 00-021, Warszawa",Śródmieście,+48228276884,https://www.yelp.pl/biz/studio-kosmetyczne-anny-ziemieckiej-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2322006,21.0145702,yelp:hair+yelp
Studio Laser,"al. Jerozolimskie 31 / 21, 00-508, Warszawa",Śródmieście,+48226295559,https://www.yelp.pl/biz/studio-laser-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Depilacja laserowa,,0.0,0,52.23007,21.01395,yelp:beautysvc
Studio Paznokci My Nail,"ul. Szpitalna 6, 00-031, Warszawa",Śródmieście,+48886938666,https://www.yelp.pl/biz/studio-paznokci-my-nail-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Manikiur i pedikiur,,2.0,1,52.2330704,21.0149803,yelp:beautysvc
Studio Tamk,"Tamka 19/29, 00-349, Warszawa",Śródmieście,+48228277036,https://www.yelp.pl/biz/studio-tamk-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2373352,21.0264645,yelp:hair
Studio Tatuażu Moraski Mirosław,"Chmielna 21, 00-021, Warszawa",Śródmieście,+48228271480,https://www.yelp.pl/biz/studio-tatua%C5%BCu-moraski-miros%C5%82aw-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Uroda i salony Spa,,0.0,0,52.2322006,21.0145702,yelp:beautysvc
Studio Urody Sophia,"ul. Chmielna 106, 00-801, Warszawa",Śródmieście,+48222165207,https://www.yelp.pl/biz/studio-urody-sophia-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Fryzjer, Przedłużanie rzęs",,0.0,0,52.2288818,20.9985294,yelp:hair
Studio Żurawia,"ul. Żurawia 26, 00-515, Warszawa",Śródmieście,+48226221138,https://www.yelp.pl/biz/studio-%C5%BCurawia-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,50–150 PLN,5.0,1,52.2284088,21.0146103,yelp:hair+yelp
Sueño Tapas Bar & Restaurant,"ul. Oboźna 9 / 100, 03-812, Warszawa",Śródmieście,+48228268317,https://www.yelp.pl/biz/sue%C3%B1o-tapas-bar-a-restaurant-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tapas, Bary",50–150 PLN,4.1,23,52.238968,21.02011,yelp:nailedsalons
Sushi Zushi,"ul. Żurawia 6 / 12, 00-503, Warszawa",Śródmieście,+48224203373,https://www.yelp.pl/biz/sushi-zushi-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Sushi,300+ PLN,4.3,28,52.2292514,21.018959,yelp:nailedsalons
Słoik,"ul. Złota 11, 00-019, Warszawa",Śródmieście,+48600396688,https://www.yelp.pl/biz/s%C5%82oik-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Cocktail bary, Polska",50–150 PLN,3.8,54,52.2322101014039,21.0111143475779,yelp:nailedsalons
Tajskie Spa,"ul. Nowy Świat 55 / 3, 00-042, Warszawa",Śródmieście,+48228281286,https://www.yelp.pl/biz/tajskie-spa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Spa, Masaż",do 50 PLN,5.0,2,52.235952,21.0179249,yelp:beautysvc
Tatuażownia,"ul. Dobra 14 / 16, 00-388, Warszawa",Śródmieście,+48696603450,https://www.yelp.pl/biz/tatua%C5%BCownia-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tatuaż, Kolczykowanie",,5.0,1,52.2374878,21.0295753,yelp:beautysvc
Tel Aviv Urban Food,"ul. Poznańska 11, 00-680, Warszawa",Śródmieście,+48226211128,https://www.yelp.pl/biz/tel-aviv-urban-food-warszawa-5?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Wegetariańska, Bliskowschodnia, Śródziemnomorska",50–150 PLN,3.7,56,52.2247877677292,21.0120208245369,yelp:nailedsalons
Terra SPA,"ul. Mokotowska 57, 00-542, Warszawa",Śródmieście,+48226221417,https://www.yelp.pl/biz/terra-spa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2254295,21.02141,yelp:hair
Thai Me Up,"ul. Foksal 16, 00-372, Warszawa",Śródmieście,+48228261199,https://www.yelp.pl/biz/thai-me-up-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Tajska,300+ PLN,4.6,17,52.2338721,21.0206805134918,yelp:nailedsalons
Thai Thai Warsaw,"pl. Teatralny 3, 00-077, Warszawa",Śródmieście,+48601818283,https://www.yelp.pl/biz/thai-thai-warsaw-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Tajska,150–300 PLN,4.2,17,52.243461,21.009542,yelp:nailedsalons
The Alchemist Gastropub,"pl. Piłsudskiego 3, 00-078, Warszawa",Śródmieście,+48226280023,https://www.yelp.pl/biz/the-alchemist-gastropub-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Gastro puby,50–150 PLN,4.1,22,52.242835,21.011893,yelp:nailedsalons
The Hermit Barber Shop,"pl. Bankowy 1, 00-139, Warszawa",Śródmieście,+48784509509,https://www.yelp.pl/biz/the-hermit-barber-shop-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,,0.0,0,52.24193,21.00306,yelp:barbers
The Mexican,"ul. Zgoda 6, 00-018, Warszawa",Śródmieście,+48228260009,https://www.yelp.pl/biz/the-mexican-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tex-Mex, Meksykańska",50–150 PLN,3.7,26,52.2327919,21.01408,yelp:nailedsalons
Time for Wax,"ul. Kopernika 32 / 1, 00-336, Warszawa",Śródmieście,+48228260209,https://www.yelp.pl/biz/time-for-wax-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Depilacja, Kosmetyki",50–150 PLN,3.6,8,52.23739,21.02043,yelp:beautysvc
Time for Wax,"Al. Solidarności 129 / 131, 00-898, Warszawa",Śródmieście,+48226540515,https://www.yelp.pl/biz/time-for-wax-warszawa-3?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Woskowanie ,,5.0,1,52.2453865,21.0041734,yelp:beautysvc
To Lubię,"ul. Freta 10, 00-227, Warszawa",Śródmieście,+48226359023,https://www.yelp.pl/biz/to-lubi%C4%99-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawa i herbata, Kawiarnie, Śniadanie i brunch",do 50 PLN,4.5,48,52.251054,21.0092013177909,yelp:nailedsalons
To To Pho,"ul. Widok 16, 00-023, Warszawa",Śródmieście,+48534078036,https://www.yelp.pl/biz/to-to-pho-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Wietnamska,,5.0,1,52.23129,21.013877,yelp:nailedsalons
Toan Pho,"ul. Chmielna 5 / 4, 00-021, Warszawa",Śródmieście,+48888147307,https://www.yelp.pl/biz/toan-pho-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Wietnamska,do 50 PLN,3.6,26,52.2329903,21.0183907,yelp:nailedsalons
Touché Tattoo,"ul. Krucza 47A / 3, 00-509, Warszawa",Śródmieście,+48536130013,https://www.yelp.pl/biz/touch%C3%A9-tattoo-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Tatuaż,,5.0,1,52.230223,21.016414,yelp:beautysvc
Trattoria Chianti,"ul. Foksal 17, 00-372, Warszawa",Śródmieście,+48228280222,https://www.yelp.pl/biz/trattoria-chianti-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Włoska,300+ PLN,4.1,14,52.233422,21.0206379,yelp:nailedsalons
Trattoria Da Antonio,"ul. Żurawia 16 / 20, 00-343, Warszawa",Śródmieście,+48226255417,https://www.yelp.pl/biz/trattoria-da-antonio-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Włoska,50–150 PLN,3.9,12,52.2288025,21.0168126,yelp:nailedsalons
Trattoria Rucola,"ul. Miodowa 1, 00-080, Warszawa",Śródmieście,+48888575457,https://www.yelp.pl/biz/trattoria-rucola-warszawa-3?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Włoska, Pizza",50–150 PLN,4.3,39,52.24598,21.0132,yelp:nailedsalons
Trattoria Rucola,"ul. Krucza 6 / 14, 00-548, Warszawa",Śródmieście,+48224651836,https://www.yelp.pl/biz/trattoria-rucola-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Pizza, Włoska",50–150 PLN,4.2,23,52.2254622218955,21.0193429887536,yelp:nailedsalons
Tresa Kijanowska Mieczysława Kamaszewska Kazimiera,"Nowogrodzka 10, 00-511, Warszawa",Śródmieście,+48226254897,https://www.yelp.pl/biz/tresa-kijanowska-mieczys%C5%82awa-kamaszewska-kazimiera-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Uroda i salony Spa,,0.0,0,52.2298088,21.0163803,yelp:beautysvc
Tresa Salon Fryzjersko-perukarski,"ul. Krucza 47, 00-509, Warszawa",Śródmieście,+48503076497,https://www.yelp.pl/biz/tresa-salon-fryzjersko-perukarski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Manikiur i pedikiur",,0.0,0,52.2301788,21.0162907,yelp:hair
Trichomed Warszawa,"ul. Śniadeckich 17A / 15, 00-654, Warszawa",Śródmieście,+48692453075,https://www.yelp.pl/biz/trichomed-warszawa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Centra leczenia łysienia, Chirurdzy kosmetyczni",,4.0,1,52.22064,21.01375,yelp:beautysvc
U Fryzjerów Andersa,"ul. Andersa 13, 00-159, Warszawa",Śródmieście,+48500754100,https://www.yelp.pl/biz/u-fryzjer%C3%B3w-andersa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Makijażyści",50–150 PLN,0.0,0,52.247838,20.99679,yelp:makeupartists
Uki Uki,"ul. Krucza 23 / 31, 00-525, Warszawa",Śródmieście,+48224282696,https://www.yelp.pl/biz/uki-uki-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Sushi, Ramen",50–150 PLN,4.3,59,52.227414,21.017567,yelp:nailedsalons
Undercut Barber Shop,"ul. Wilcza 42, 00-679, Warszawa",Śródmieście,+48506965575,https://www.yelp.pl/biz/undercut-barber-shop-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,,3.0,2,52.2244931320115,21.0134322568774,yelp:beautysvc+yelp
Urok Natury,"ul. Koszykowa 30, 00-553, Warszawa",Śródmieście,+48883583616,https://www.yelp.pl/biz/urok-natury-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Depilacja, Masaż, Pielęgnacja skóry",50–150 PLN,5.0,1,52.2224164724626,21.0177748601188,yelp:beautysvc+yelp
Usługi Fryzjerskie Usługi Kosmetyczne Samul Grażyna,"ul. Krucza 46 / 68, 00-509, Warszawa",Śródmieście,+48226653514,https://www.yelp.pl/biz/us%C5%82ugi-fryzjerskie-us%C5%82ugi-kosmetyczne-samul-gra%C5%BCyna-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2302017,21.0169697,yelp:hair
Vapiano,"Al. Jerozolimskie 63, 00-697, Warszawa",Śródmieście,+48228524965,https://www.yelp.pl/biz/vapiano-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Włoska, Kafeteria",50–150 PLN,3.6,39,52.2283249,21.0055656,yelp:nailedsalons
Vege Miasto,"al. Solidarności 60A, Warszawa",Śródmieście,+48222510525,https://www.yelp.pl/biz/vege-miasto-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Wegańska, Wegetariańska, Bezglutenowa",50–150 PLN,4.4,39,52.245993,21.004986,yelp:nailedsalons
Vincent,"ul. Nowy Świat 64, 00-357, Warszawa",Śródmieście,+48228280115,https://www.yelp.pl/biz/vincent-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Ciastka, Piekarnie, Kawiarnie",50–150 PLN,4.0,28,52.23641,21.01839,yelp:nailedsalons
Vis-à-Vis,"ul. Nowogrodzka 40, 00-691, Warszawa",Śródmieście,+48222438978,https://www.yelp.pl/biz/vis-%C3%A0-vis-warszawa-5?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Bary, Polska",,5.0,1,52.2285199877388,21.0106184643373,yelp:nailedsalons
Warszawa Powiśle,"ul. Kruczkowskiego 3B, 00-380, Warszawa",Śródmieście,+48224744084,https://www.yelp.pl/biz/warszawa-powi%C5%9Ble-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Bary, Kawiarnie, Pierogi",do 50 PLN,4.1,19,52.23413,21.02992,yelp:nailedsalons
Warszawska Izba Lordów,"ul. Wspólna 63B / 1, 00-687, Warszawa",Śródmieście,+48224000005,https://www.yelp.pl/biz/warszawska-izba-lord%C3%B3w-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,50–150 PLN,5.0,2,52.2260599,21.009,yelp:beautysvc+yelp
Wax Clinic,"ul. Sienkiewicza 12 / 14, 00-944, Warszawa",Śródmieście,+48575770019,https://www.yelp.pl/biz/wax-clinic-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Woskowanie ,,5.0,1,52.2339742,21.0101853,yelp:beautysvc
Weles,"ul. Nowogrodzka 11, 00-513, Warszawa",Śródmieście,+48602773997,https://www.yelp.pl/biz/weles-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Cocktail bary,150–300 PLN,4.8,11,52.2298,21.01767,yelp:nailedsalons
Wilcza 50,"ul. Wilcza 50 / 52, 00-679, Warszawa",Śródmieście,+48226230290,https://www.yelp.pl/biz/wilcza-50-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Śródziemnomorska, Nowoczesna europejska, Kawiarnie",300+ PLN,4.6,20,52.224379,21.011994,yelp:nailedsalons
Woda Ognista,"ul. Wilcza 8, 00-532, Warszawa",Śródmieście,+48222581441,https://www.yelp.pl/biz/woda-ognista-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Cocktail bary, Polska",50–150 PLN,4.8,4,52.2261971358034,21.0212690010667,yelp:nailedsalons
Yakuza,"ul. Bracka 23 / 52, 00-021, Warszawa",Śródmieście,+48228271480,https://www.yelp.pl/biz/yakuza-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tatuaż, Kolczykowanie",50–150 PLN,3.5,2,52.2318802,21.0155506,yelp:beautysvc
Zakład Fryzjerski Henryk Szepietowski,"ul. Królewska 2, 00-065, Warszawa",Śródmieście,+48607685340,https://www.yelp.pl/biz/zak%C5%82ad-fryzjerski-henryk-szepietowski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,do 50 PLN,3.3,3,52.2408295,21.0151901,yelp:beautysvc+yelp
Zakład Fryzjerski Marian Dorociński,"ul. Poznańska 37, 00-689, Warszawa",Śródmieście,+48226294451,https://www.yelp.pl/biz/zak%C5%82ad-fryzjerski-marian-doroci%C5%84ski-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,4.0,1,52.2287483,21.0098209,yelp:hair+yelp
Zapiecek,"Al. Jerozolimskie 28, 00-985, Warszawa",Śródmieście,+48228267484,https://www.yelp.pl/biz/zapiecek-warszawa-4?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Polska,50–150 PLN,4.1,86,52.2317144289146,21.0193267134919,yelp:nailedsalons
Zapiecek,"ul. Świętojańska 13, 00-266, Warszawa",Śródmieście,+48226356109,https://www.yelp.pl/biz/zapiecek-warszawa-3?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Polska,50–150 PLN,4.2,98,52.2485088367752,21.013231953373,yelp:nailedsalons
Zapiecek,"ul. Nowy Świat 64, 00-357, Warszawa",Śródmieście,+48226924135,https://www.yelp.pl/biz/zapiecek-warszawa-11?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Polska,do 50 PLN,4.0,47,52.23659,21.018273,yelp:nailedsalons
Zaścianek,"ul. Nowogrodzka 40, 00-691, Warszawa",Śródmieście,+48226218431,https://www.yelp.pl/biz/za%C5%9Bcianek-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Polska,50–150 PLN,4.3,4,52.2286602986842,21.0101294517517,yelp:nailedsalons
Ziaja,"Plac Unii City Shopping, 02-566, Warszawa",Śródmieście,+48609328424,https://www.yelp.pl/biz/ziaja-warszawa-4?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,5.0,1,52.2127029699733,21.0197921097279,yelp:beautysvc
Zielarnia,"ul. Hoża 5/7, 00-528, Warszawa",Śródmieście,+48226292444,https://www.yelp.pl/biz/zielarnia-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,do 50 PLN,4.3,3,52.2274895,21.0207291,yelp:beautysvc
ŚwiatZapachów,"Aleje Jerozolimskie 54, Warszawa",Śródmieście,+48600950312,https://www.yelp.pl/biz/%C5%9Bwiatzapach%C3%B3w-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,4.0,1,52.2281151,21.0024204,yelp:beautysvc
Żebra  i Kości,"ul. Poznańska 38, 00-689, Warszawa",Śródmieście,+48225363327,https://www.yelp.pl/biz/%C5%BCebra-i-ko%C5%9Bci-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Nowoczesna europejska, Polska",,3.5,4,52.22883,21.01007,yelp:nailedsalons
Depiclinic,"al. Jana Pawła II 80 / 19, 00-175, Warszawa",Żoliborz,+48690979179,https://www.yelp.pl/biz/depiclinic-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Depilacja laserowa, Ośrodki odchudzania, Pielęgnacja skóry",50–150 PLN,5.0,1,52.25378,20.98399,yelp:beautysvc+yelp
Ferajna,"ul. Andersa 6, 00-201, Warszawa",Żoliborz,+48502997666,https://www.yelp.pl/biz/ferajna-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tatuaż, Balwierz",,5.0,1,52.249622,20.999299,yelp:beautysvc+yelp
Freta 33,"ul. Freta 33 / 35, 00-227, Warszawa",Żoliborz,+48226350931,https://www.yelp.pl/biz/freta-33-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Polska,,4.7,11,52.25255,21.00737,yelp:nailedsalons
Fryzjer Męski,"ul. Cieszkowskiego 1/3, 01-636, Warszawa",Żoliborz,+48228398798,https://www.yelp.pl/biz/fryzjer-m%C4%99ski-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,,3.0,1,52.2707481,20.9812298,yelp:barbers
Hair Spot,"ul. Andersa 18, 00-201, Warszawa",Żoliborz,+48500200902,https://www.yelp.pl/biz/hair-spot-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,5.0,1,52.25174,20.99881,yelp:hair+yelp
La Grace Centrum Zdrowia i Urody,"ul. Andersa 25, 00-159, Warszawa",Żoliborz,+48226358389,https://www.yelp.pl/biz/la-grace-centrum-zdrowia-i-urody-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Pielęgnacja skóry,,0.0,0,52.2514915,20.9978409,yelp:skincare
Mamaison Hotel Le Regina Warsaw,"ul. Kościelna 12, 00-218, Warszawa",Żoliborz,+48225316000,https://www.yelp.pl/biz/mamaison-hotel-le-regina-warsaw-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Spa",150–300 PLN,5.0,1,52.253728,21.007526,yelp:beautysvc
